BranchID,BankID,BranchName,BranchCode,Address,SortCode,Phone#1,Phone#2,FaxNumber,EMail,Comment
706,12,נאות שושנים,759,"ההסתדרות 108, ת"ד 6136 חולון 58400",,03-6504818,,03-5590443,,
707,12,חיים עוזר,761,"חיים עוזר 22, ת"ד 460 פתח תקוה 49361",,03-9394398,,03-9319572,,
708,12,יבנה,762,"שד' דואני, המרכז המסחרי, ת"ד 97 יבנה 81100",,08-9425240,,08-9421827,,
709,12,ערד,763,"המרכז המסחרי, ת"ד 60 ערד 89100",,08-9970656,,08-9955057,,
710,12,שלוחת עתידים,765,"קרית עתידים, בניין 4, ת"ד 58167 תל אביב 61581",,03-7679811,,03-6480970,,
711,12,גור,766,"דב גור 8, ת"ד 3059 אשדוד 77130",,08-8548037,,08-8642905,,
712,12,נוה-ים,768,"הנחשול 30, ת"ד 6001 ראשון לציון 75437",,03-9637151,,03-9615790,,
713,12,נוה מגן,769,טרומפלדור 5 רמת השרון 47264,,03-5481414,,03-5404383,,
714,12,האשל,770,"אברהם אבינו 31, ת"ד 860 באר שבע 84600",,08-6406870,,08-6496942,,
715,12,פולג,771,"פנחס לבון 30, ת"ד 6115 נתניה 42160",,09-8631040,,09-8650995,,
716,12,לינקולן,772,"לינקולן 13, ת"ד 14523 תל אביב 67134",,03-6232636,,03-5610291,,
717,12,נוה רם,773,"הירדן 29, ת"ד 1368 רמת גן 52271",,03-6711200,,03-5745507,,
718,12,נמל תעופה בן גוריון,774,"נתב"ג, טרמינל 3, אולם מקבלי פנים ת"ד 131 לוד נתב"ג 70100",,03-9722770,,03-9712455,,
719,12,בבלי,776,"בבלי 12, ת"ד 32011 תל אביב 62331",,03-5427247,,03-5443126,,
720,12,נוה חן,777,סנפיר 10 תל אביב 61442,,03-6304319,,03-7304755,,
721,12,אינשטיין,778,בארט 6 תל אביב 69104,,03-6462640,,03-6425270,,
722,12,יצחק שדה,780,"יצחק שדה 45, ת"ד 9188 תל אביב 67066",,03-6231729,,03-5623524,,
723,12,מונטיפיורי,781,"מונטיפיורי 39, ת"ד 29526 תל אביב 65201",,03-5645769,,03-6294576,,
724,12,רחביה,782,"עזה 38, ת"ד 7642 ירושלים 91076",,02-5698554,,02-5664640,,
725,12,ככר ציון,783,"ככר ציון 1, ת"ד 2410 ירושלים 91023",,02-6207167,,02-6207100,,
726,12,הגבעה הצרפתית,784,"ההגנה 21, ת"ד 91181 ירושלים 97851",,02-5320707,,02-5819752,,
727,12,נאות רחל,785,"אילת 54/יוספטל, ת"ד 1252 חולון 58421",,03-5021049,,03-5037942,,
728,12,למד,788,"אפטר 9, ת"ד 48026 תל אביב 69362",,03-6905217,,03-6992125,,
729,12,המפרץ,791,"חלוצי התעשיה 3, מפרץ חיפה חיפה 26294",,04-8471053,,04-8420004,,
730,12,קרית ביאליק,792,"קרן היסוד 7, ת"ד 335 קרית ביאליק 27216",,04-8782425,,04-8704248,,
731,12,מרכז תפעולי ארצי לסחר חוץ,794,המסגר 40 תל אביב 67131,,03-7146000,,03-7146651,,
732,12,האגף לניירות ערך ונכסים פיננסיים,795,יהודה הלוי 62 תל אביב ,,03-5674866,,03-5674864,,
733,12,ניירות ערך-תפעול,797,יהודה הלוי 62 תל אביב ,,03-5675793,,03-5676318,,
734,12,הנהלה ראשית,799,שד' רוטשילד 50 תל אביב 61000,,03-5673333,,03-5673690,,
735,12,פועלים ישיר,877,המצודה 10 אזור 61000,, 1-700-700-700,,03-6501021,,
736,13,ירושלים ראשי,51,בן יהודה 1 ירושלים 91008,,02-6772222,,02-6772200,,
737,13,המלך ג'ורג',54,"בצלאל 7, ת"ד 37004 ירושלים 91370",,02-5300666,,02-5300650,,
738,13,רמת גן,62,"ז'בוטינסקי 1-3, ת"ד 3006 רמת גן 52130",,03-7531444,,03-5750186,,
739,13,תל אביב ראשי,63,"אחוזת בית 6-8, ת"ד 2428 תל אביב 61024",,03-5191631,,03-5191421,,
740,13,מיקדו,64,"אהרון בקר 8, תל ברוך צפון תל אביב 69643",,03-7953020,,03-6483443,,
741,13,גורדון,66,"גורדון 42, ת"ד 11213 תל אביב 61111",,03-7253222,,03-7253200,,
742,13,גבעת הרצל,69,קבוץ גלויות 45 תל אביב 66550,,03-6818130,,03-6839274,,
743,13,פתח תקוה,70,ההסתדרות 26-28 פתח תקוה 49540,,03-9123636,,03-9123600,,
744,13,אשדוד,71,"רוגוזין 21, ת"ד 250 אשדוד 77102",,08-8546222,,08-8546200,,
745,13,הרצליה,72,"סוקולוב 38, ת"ד 173 הרצליה 46101",,09-9613444,,09-9613431,,
746,13,בת ים,73,ניסנבאום 33 בת ים 59620,,03-5553555,,03-5553530,,
747,13,ראשון לציון,74,משה לוי 11 ראשון לציון 75658,,03-9423900,,03-9423901,,
748,13,רעננה,75,אליעזר יפה 2 רעננה 43452,,09-7611333,,09-7611300,,
749,13,קרית אריה,76,"אפעל 18, ת"ד 3426 פתח תקוה 49130",,03-9183700,,03-9183701,,
750,13,ראש העין,78,"המלאכה 22, ת"ד 1402 ראש העין 48091",,03-9154900,,03-9154901,,
751,13,הרצליה פיתוח,79,הסדנאות 9 הרצליה 46728,,09-9716311,,09-9549666,,
752,13,חיפה ראשי,81,"פלי"ם 6 חיפה 33095",,04-8659090,,04-8659081,,
753,13,מרכז הכרמל,83,"שד' הנשיא 127, ת"ד 6105 חיפה 26100",,04-8306700,,04-8306701,,
754,13,נתניה,91,שטמפפר 17 נתניה 42282,,09-8608608,,09-8608630,,
755,13,חדרה,92,"הרצל 18, ת"ד 49 חדרה 38100",,04-6123222,,04-6123200,,
756,13,רחובות,93,אחד העם 1 רחובות 76261,,08-9360700,,08-9462193,,
757,13,באר שבע,94,בן צבי 7 באר שבע 84333,,08-6204444,,08-6204433,,
758,13,פולג,95,"הבונים 3, א"ת חדש קרית ספיר נתניה 42514",,09-8635800,,09-8635801,,
759,13,אגוד ישיר,123,"התע"ש 28 כפר סבא ",,1-700-700-022,,09-7679778,,
760,13,אשדוד,141,תמוז 14 אשדוד ,,08-8624700,,08-8624701,,
761,13,מבשרת,142,החושן 6א' מבשרת ציון ,,02-5706000,,02-5706001,,
762,13,אלעד,143,שמאי 1 אלעד ,,03-7953030,,03-9333266,,
763,13,נווה סביון,144,חיים בר לב 10 אור יהודה ,,03-7953040,,03-6344080,,
764,13,שילה,186,"הרא"ה 9, ת"ד 13 רמת גן 52100",,03-6754700,,03-6754701,,
765,13,נהריה,190,שד' הגעתון 26 נהריה 22100,,04-9518844,,04-9518801,,
766,13,אשקלון,192,הגדוד העברי 10 אשקלון 78595,,08-6793111,,08-6793100,,
767,13,הנהלה,196,"אחוזת בית 6-8, ת"ד 2428 תל אביב 61024",,03-5191235,,03-5191274,,
768,13,הנהלה,197,"אחוזת בית 6-8, ת"ד 2428 תל אביב 61024",,03-5191794,,03-5191606,,
769,13,הנהלה,198,"אחוזת בית 6-8, ת"ד 2428 תל אביב 61024",,03-5191794,,03-5191606,,
770,13,משכנתאות,992,אחד העם 9 תל אביב 65201,,03-5191900,,03-5191940,,
771,13,"בנקאות בינ"ל פרטית",999,ז'בוטינסקי 3א' רמת גן 52521,,03-7531535,,03-7531530,,
772,14,עובדה,177,"ממ"ס הקניון האדום, ת"ד 2109 בקעת עובדה 88000",,08-6359377,,08-6371818,,
773,14,טרמינל,178,"ממ"ס הקניון האדום, ת"ד 2109 בקעת עובדה 88000",,08-6375696,,08-6340720,,
774,14,צריפין,341,"מחנה צריפין, מול השקם צריפין 75000",,08-9247772,,08-9237756,,
775,14,נבטים,342,"מחנה עדי, ערד ערד 80700",,08-6501516,,08-6556257,,
776,14,אריאל,343,"אורי בראון 2, ת"ד 11815 אריאל 44837",,03-9371200,,03-9371202,,
777,14,ראשון לציון,344,הרצל 91 ראשון לציון 75262,,03-9571222,,03-9571225,,
778,14,רעות,345,"רעות, ת"ד 1017 מכבים - רעות 71908",,08-9269666,,08-9269660,,
779,14,נתניה,346,שד' בנימין 6 נתניה 42313,,09-8893200,,09-8893202,,
780,14,פתח תקוה,347,אורלוב 77 פתח תקוה 49342,,03-9159200,,03-9159202,,
781,14,אפק,348,"בזק 1, מרכז מסחרי ראש העין 48630",,03-9003200,,03-9003202,,
782,14,אשקלון,349,"מתחם "פאואר סנטר" שער אשקלון, א"ת צפוני, אשקלון ",,08-9799200,,08-9799210,,
783,14,"מת"מ אומגה",350,"נחום חת 1, א"ת טירת הכרמל טירת הכרמל 39000",,04-8500091,,04-8500096,,
784,14,משאבי שדה,351,"מחנה צבאי, ד.נ חלוצה משאבי שדה 85515",,08-6507377,,08-6550531,,
785,14,רמת החייל,354,"הברזל 1, רמת החייל תל אביב 69710",,03-7689200,,03-7689202,,
786,14,אשדוד,355,"שד' מנחם בגין, מרכז צימר, ככר הסיטי אשדוד 77206",,08-8578300,,08-8578322,,
787,14,היוצרים,356,"היוצרים 1, פינת התע"ש 14 כפר סבא 44425",,09-7678844,,09-7678845,,
788,14,הסניף המרכזי,357,מנחם בגין 11 רמת גן 52521,,03-7556111,,03-7556333,,
789,14,החשמונאים,361,החשמונאים 84 תל אביב 67132,,03-5635353,,03-5635370,,
790,14,מפרץ חיפה,362,מתחם חוצות המפרץ (צומת וולקן) חיפה 26121,,04-8813200,,04-8813250,,
791,14,באר שבע,363,בן צבי 9 באר שבע ,,08-6299444,,08-6277039,,
792,14,צהלה,365,"צה"ל 71 תל אביב 69934",,03-7685200,,03-7685202,,
793,14,תל נוף,366,"ת"ד 3500, גדרה תל נוף 70710",,08-8596995,,08-8596996,,
794,14,חצור,367,"מחנה מרים, גדרה חצור 70720",,08-8573368,,08-8573023,,
795,14,ויצמן,368,ויצמן 60 תל אביב 61213,,03-5462721,,03-5462722,,
796,14,ירושלים,369,"המלך ג'ורג' 3, מרכז הפעמון, ת"ד 37043 ירושלים 91370",,02-6217222,,02-6244992,,
797,14,לוד,370,"ת"ד 3506, רמת גן לוד נתב"ג 52136",,03-9721024,,03-9711597,,
798,14,רמת דוד,371,מחנה יהודית רמת דוד 30078,,04-6440424,,04-6547697,,
799,14,תל השומר,372,"ת"ד 3506, רמת גן רמת גן 52136",,03-6353195,,03-5343883,,
800,14,לוד תעשיה אוירית,374,"מפעלי התעשיה האוירית לוד נתב"ג 70100",,03-9778200,,03-9778202,,
801,14,רמת השרון,375,הסייפן 33 רמת השרון 47248,,03-7605200,,03-7605222,,
802,14,חצרים,376,"מחנה יפה, ת"ד 540, באר-שבע חצרים 85425",,08-6282228,,08-6289182,,
803,14,אילת,377,"ממ"ס הקניון האדום, ת"ד 2109 אילת 88000",,08-6300200,,08-6300202,,
804,14,הקריה,378,קפלן 27 תל אביב 64734,,03-6918105,,03-6910697,,
805,14,פלמחים,379,"מחנה הילה, ד"נ גן שורק פלמחים 76878",,08-9436636,,08-9432899,,
806,14,כפר סבא,380,טשרניחובסקי 24 כפר סבא 44271,,09-7757600,,09-7440248,,
807,14,רמון,381,"מחנה טלי, ד"נ רמת הנגב רמון 84935",,08-6571325,,08-6570405,,
808,14,בת ים חולון,382,"יוספטל 92, קניון בת ים בת ים 59641",,03-5525353,,03-5522360,,
809,14,"תע"ש רמת השרון",383,ביאליק 64 רמת השרון 47100,,03-5485126,,03-5400383,,
810,14,חוצות המפרץ,384,"החרושת 9020, מפרץ חיפה חיפה 26121",,04-8813200,,04-8416486,,
811,14,בת גלים,386,"העליה השניה 54, בת גלים, ת"ד 8124 חיפה 35011",,04-8138222,,04-8515957,,
812,14,אוצר ישיר,388,קרליבך 29 תל אביב 67132,,1-700-500-200,,03-6258222,,
813,14,הנהלה ראשית,389,"מנחם בגין 11,ת"ד 3506 רמת גן 52136",,03-7556404,,03-7556091,,
814,14,ראש פינה,492,"קניון "סנטר הגליל" ראש פינה 12000",,04-6935249,,04-6935250,,
815,14,גלילות,493,מתחם גלילות רמת השרון ,,03-5497224,,03-5497228,,
816,14,שלוחת מודיעין,494,שמואל הנביא 6 מודיעין ,,08-9717887,,08-9268953,,
817,14,"שלוחת רמב"ם",991,"מרכז הרווחה של בית חולים רמב"ם חיפה ",,04-8525001,,,,
818,14,"מפח"ש",992,"מחנה בר לב, ת"ד 450, אשקלון אשקלון ",,08-8503131,,08-8503755,,
819,14,שלוחת ערבה,993,"מ.א ערבה תיכונה, מרכז ספיר, ד.נ ערבה באר שבע 86825",,08-9950821,,08-9971973,,
820,14,שדה תעופה חיפה,994,שדה תעופה חיפה חיפה ,,04-8416466,,04-8416486,,
821,14,"תע"ש גבעון",995,"מחנה צריפין, מול השקם צריפין 75000",,08-9277234,,08-9223355,,
822,14,טכני,996,"ת"ד 12026, מפרץ חיפה חיפה 26120",,04-8720925,,04-8724952,,
823,14,גלילות,997,המאבק 9 רמת השרון 47243,,+,,03-5497228,,
824,14,אסף הרופא,998,"מחנה צריפין- מול השקם, צריפין באר יעקב 75000",,08-9255834,,08-9255833,,
825,17,רוטשילד,601,"שד' רוטשילד 24, ת"ד 512 תל אביב 61004",,03-5645454,,03-5607949,,
826,17,ירכא,602,הרחוב הראשי ירכא 24967,,04-9569400,,04-9562889,,
827,17,מיתר,603,"מרכז מסחרי, שד' המייסדים מיתר 80025",,08-6681300,,08-6512501,,
828,17,משכנתאות,613,שד' רוטשילד 24 תל אביב 65122,,03-5645460,,03-5645461,,
829,17,טמרה,614,הרחוב הראשי טמרה 24930,,04-9020400,,04-9943757,,
830,17,שפרעם,620,המרכז המסחרי שפרעם 20200,,04-9058100,,04-9862443,,
831,17,שבטי ישראל,621,"שבטי ישראל 33, ת"ד 5768 ירושלים 95105",,02-5417111,,02-5813439,,
832,17,דבוריה,623,"דבוריה, ת"ד 12 דבוריה 16910",,04-6704200,,04-6702019,,
833,17,מג'ד אל כרום,624,"רחוב ראשי, מג'ד אל כרום מג'ד אל כרום 20190",,04-9087300,,04-9884747,,
834,17,מעיליא,625,"מעיליא, ת"ד 361 מעיליא 25140",,04-9578200,,04-9972457,,
835,17,עראבה,626,הרחוב הראשי עראבה 24945,,04-6611200,,04-6744631,,
836,17,פאולוס הששי,627,"פאולוס הששי, ת"ד 394 נצרת 16103",,04-6089120,,04-6089149,,
837,17,יפיע,628,"יפיע, יאפת אל נאסרה יפיע 16955",,04-6452144,,04-6577168,,
838,17,ריינה,630,"כפר ריינה, ת"ד 37 ריינה 16940",,04-6086300,,04-6570575,,
839,17,כפר כנא,631,הרחוב הראשי כפר כנא 16930,,04-6413200,,04-6517508,,
840,17,טורעאן,632,"טורעאן, ת"ד 51 טורעאן 16950",,04-6413100,,04-6518598,,
841,17,עילבון,634,"עילבון, ת"ד 136 עילבון 16972",,04-6788600,,04-6781764,,
842,17,מאה שערים,635,"מלכי ישראל 2, ת"ד 5552 ירושלים 91054",,02-5009200,,02-5370207,,
843,17,בית לחם,637,"צאלח א דין, מזרח ירושלים ירושלים 95908",,02-6282438,,02-6286321,,
844,17,צאלח א דין,638,"צאלח א דין, מזרח ירושלים ירושלים 95908",,02-6270666,,02-6286321,,
845,17,נצרת ראשי,639,דרך הבשורה 29 נצרת 16092,,04-6477700,,04-6570001,,
846,17,אל ראם,640,"דרך חיפה, פינת כפר החורש נצרת 16000",,04-6477800,,04-6575094,,
847,17,שלומציון המלכה,641,"שלומציון המלכה 17, ת"ד 1327 ירושלים 91013",,02-6231491,,02-6231493,,
848,17,ירושלים,642,יפו 64 ירושלים 91013,,02-5678222,,02-6244531,,
849,17,ראמה,643,"ת"ד 1 ראמה 30055",,04-9086100,,04-9586537,,
850,17,עכו ראשי,644,"אלג'זאר 9, ת"ד 1067 עכו 24110",,04-9954100,,04-9916131,,
851,17,באר שבע,645,הנריטה סולד 2 באר שבע 84152,,08-6250333,,08-6273873,,
852,17,אגרון,646,אגרון 1 ירושלים 91710,,02-6215100,,02-6258785,,
853,17,נתניה,647,"שמואל הנציב 20, ת"ד 2285 נתניה 42281",,09-8608585,,09-8608581,,
854,17,דימונה,649,"המרכז המסחרי הישן 3, ת"ד 25 דימונה 86100",,08-6821200,,08-6553980,,
855,17,חיפה ראשי,650,"דרך העצמאות 65, ת"ד 33189 חיפה 31331",,04-8569555,,04-8520159,,
856,17,פתח תקוה,651,הרצל 32 פתח תקוה 49100,,03-9053200,,03-9053220,,
857,17,התקוה,652,"אצ"ל 25, ת"ד 19008 תל אביב 61190",,03-7910200,,03-6390308,,
858,17,יפו,653,"שד' ירושלים 16א', ת"ד 8224 תל אביב 61081",,03-5133500,,03-6826315,,
859,17,ראשי,654,"אלנבי 103,שק נעול 1 תל אביב 61999",,03-5647333,,03-5647205,,
860,17,דרך הים,655,בן יהודה 23 תל אביב 61043,,03-7967100,,03-7967110,,
861,17,בית מעיא,656,"דרך פתח תקוה 74, ת"ד 20006 תל אביב 67215",,03-5651410,,03-5617285,,
862,17,בן יהודה,657,"בן יהודה 23, ת"ד 26190 תל אביב 63432",,03-5108830,,03-5108843,,
863,17,ככר רבין,658,ככר יצחק 3 תל אביב 64163,,03-5204545,,03-5244116,,
864,17,הנהלת חשבונות ראשית,659,"יהודה הלוי 48, ת"ד 1292 תל אביב 61012",,03-7105660,,03-7105668,,
865,17,נהריה,660,שד' הגעתון 38 נהריה 22102,,04-9006100,,04-9925285,,
866,17,כנפי נשרים,661,"כנפי נשרים 24, גבעת שאול ירושלים 95464",,02-6551200,,02-6510023,,
867,17,טירת הכרמל,662,"ששת הימים 59, מרכז מסחרי חדש טירת הכרמל 30200",,04-8560200,,04-8572144,,
868,17,רמת גן,663,"ז'בוטינסקי 54, ת"ד 10469 רמת גן 52462",,03-7536200,,03-7526746,,
869,17,גבעתיים,666,שד' בן גוריון 182 גבעתיים 53323,,03-7336200,,03-5734925,,
870,17,ראשון לציון,668,"רוטשילד 94, ת"ד 248 ראשון לציון 75208",,03-9571300,,03-9655191,,
871,17,רמלה,669,"שד' הרצל 75, ת"ד 174 רמלה 72101",,08-9185200,,08-9221322,,
872,17,אכסאל,671,אכסאל אכסאל 16920,,04-6560002,,04-6572662,,
873,17,השלום,672,"מרכז עזריאלי 7, דרך פ"ת 132 תל אביב 67012",,03-6076800,,03-6911821,,
874,17,רחובות,674,"הרצל 208, ת"ד 1151 רחובות 76111",,08-9313100,,08-9467348,,
875,17,אשדוד,676,שבי ציון 10 אשדוד 77102,,08-8632400,,08-8522097,,
876,17,חדרה,677,"הרברט סמואל 55, ת"ד 304 חדרה 38102",,04-6340100,,04-6337241,,
877,17,בת ים,678,"שד' העצמאות 65, ת"ד 3135 בת ים 59131",,03-5003100,,03-6594872,,
878,17,מרכז הכרמל,679,שד' הנשיא 134 חיפה 31999,,04-8354200,,04-8354222,,
879,17,קרית ביאליק,680,"יוסף לוי 4, איזור תעשיה קרית ביאליק 27511",,04-8749200,,04-8755159,,
880,17,ג'דידה-מכר,681,ג'דידה-מכר ג'דידה 25105,,04-9569200,,04-9964297,,
881,17,בועיינה,682,בועיינה בועיינה 16924,,04-6730506,,04-6730321,,
882,17,אור יהודה,683,העמל 2 אור יהודה 60266,,03-5386222,,03-5334144,,
883,17,קופות גמל בר יציב,685,"יבנה 32, ת"ד 1292 תל אביב 61012",,03-5647750,,03-5647751,,
884,17,חולון,686,סוקולוב 3 חולון 58255,,03-5022100,,03-6511373,,
885,17,סכנין,687,"המרכז המסחרי, ת"ד 1725 סכנין 20173",,04-6611300,,04-6744642,,
886,17,נחף,689,"נחף, ת"ד 643 נחף 20137",,04-9086500,,04-9983196,,
887,17,"מרכז ני"ע",690,יבנה 32 תל אביב 61012,,03-5647720,,03-5647721,,
888,17,כפר יאסיף,691,"מרכז מסחרי חדש, ת"ד 991 כפר יאסיף 24908",,04-9569100,,04-9968517,,
889,17,תרשיחא,692,"ככר הכפר, ת"ד 5105 מעלות תרשיחא 21540",,04-9076100,,04-9978020,,
890,17,ואדי ניסנאס,694,אלנבי 36 חיפה 33266,,04-8509100,,04-8539474,,
891,17,כפר קמא,695,"כפר קמא, ת"ד 404 כפר קמא 15235",,04-6621400,,04-6760565,,
892,17,רהט,696,המרכז המסחרי רהט 85357,,08-6401222,,08-6401210,,
